timestamp,image_name,object_id,category,color,size_category,confidence,method,area_pixels,aspect_ratio,shape_category,circularity,solidity,extent,color_hsv,color_kmeans,confidence_hsv,confidence_kmeans,roi_image,ground_truth
2026-05-24T21:06:49.011014,photo_29_2026-05-24_15-36-23.jpg,1,Charger Adapter,white,medium,0.744,combined,46176,1.95,rectangular,0.416,0.854,0.707,white,white,0.877,0.886,20260524_210649_011069.jpg,
2026-05-24T21:06:57.173876,photo_2_2026-05-24_15-36-00.jpg,1,USB-C Cable,black,medium,0.53,combined,133451,1.1,ring_like,0.218,0.463,0.29,black,black,0.697,0.52,20260524_210657_173930.jpg,
2026-05-24T21:07:03.490800,photo_2_2026-05-24_15-36-23.jpg,1,Unknown Object,black,large,0.266,combined,94556,1.09,ring_like,0.095,0.241,0.153,black,black,0.887,0.466,20260524_210703_490859.jpg,
2026-05-24T21:07:11.614878,photo_30_2026-05-24_15-36-01.jpg,1,Flash Drive,black,small,0.754,combined,16740,1.1,block,0.35,0.782,0.47,black,black,0.992,0.417,20260524_210711_615012.jpg,
2026-05-24T21:07:11.614906,photo_30_2026-05-24_15-36-01.jpg,2,Flash Drive,black,small,0.76,combined,8419,1.18,block,0.294,0.699,0.494,black,black,1.0,0.433,20260524_210711_615621.jpg,
2026-05-24T21:07:11.614924,photo_30_2026-05-24_15-36-01.jpg,3,Mouse,black,medium,0.653,combined,36289,1.62,oval,0.779,1.0,0.923,black,gray,0.342,0.742,20260524_210711_615881.jpg,
2026-05-24T21:07:11.614940,photo_30_2026-05-24_15-36-01.jpg,4,Flash Drive,black,small,0.76,combined,16253,1.18,block,0.266,0.77,0.461,black,black,1.0,0.438,20260524_210711_616286.jpg,
2026-05-24T21:07:11.614954,photo_30_2026-05-24_15-36-01.jpg,5,Mouse,black,medium,0.617,combined,43469,1.07,oval,0.727,0.91,0.734,black,gray,0.393,0.701,20260524_210711_616664.jpg,
2026-05-24T21:07:11.614970,photo_30_2026-05-24_15-36-01.jpg,6,Unknown Object,black,small,0.3,combined,3632,2.02,irregular,0.199,0.828,0.199,black,black,1.0,0.441,20260524_210711_617147.jpg,
2026-05-24T21:07:21.640621,photo_30_2026-05-24_15-36-23.jpg,1,Unknown Object,black,long_thin,0.3,combined,6601,4.2,rectangular,0.331,0.806,0.605,black,black,1.0,0.669,20260524_210721_640740.jpg,
2026-05-24T21:07:21.640651,photo_30_2026-05-24_15-36-23.jpg,2,Unknown Object,white,small,0.3,combined,17335,2.79,irregular,0.164,0.62,0.47,white,white,1.0,0.472,20260524_210721_641161.jpg,
2026-05-24T21:07:21.640670,photo_30_2026-05-24_15-36-23.jpg,3,Charger Adapter,white,medium,0.84,combined,47516,1.06,oval,0.644,0.876,0.709,white,white,1.0,0.668,20260524_210721_641610.jpg,
2026-05-24T21:07:21.640684,photo_30_2026-05-24_15-36-23.jpg,4,Unknown Object,white,long_thin,0.3,combined,29808,4.32,irregular,0.132,0.64,0.53,white,white,1.0,0.386,20260524_210721_642166.jpg,
2026-05-24T21:07:28.951104,photo_31_2026-05-24_15-36-01.jpg,1,Charger Adapter,silver,small,0.761,combined,28698,1.93,oval,0.592,0.969,0.759,silver,silver,0.906,0.44,20260524_210728_951170.jpg,
2026-05-24T21:07:38.419616,photo_31_2026-05-24_15-36-23.jpg,1,Unknown Object,white,medium,0.262,combined,61150,3.33,rectangular,0.213,0.744,0.644,white,white,0.873,0.727,20260524_210738_419669.jpg,
2026-05-24T21:07:47.685691,photo_32_2026-05-24_15-36-01.jpg,1,Charger Adapter,silver,medium,0.726,combined,31000,1.72,oval,0.464,0.883,0.647,silver,silver,0.839,0.864,20260524_210747_685809.jpg,
2026-05-24T21:07:47.685722,photo_32_2026-05-24_15-36-01.jpg,2,Charger Adapter,silver,small,0.737,combined,28684,1.56,oval,0.683,0.976,0.817,silver,silver,0.877,0.486,20260524_210747_686478.jpg,
2026-05-24T21:07:47.685738,photo_32_2026-05-24_15-36-01.jpg,3,USB-C Cable,black,small,0.758,combined,19894,1.0,ring_like,0.147,0.568,0.32,black,black,0.998,0.426,20260524_210747_686864.jpg,
2026-05-24T21:07:47.685754,photo_32_2026-05-24_15-36-01.jpg,4,Unknown Object,black,small,0.3,combined,3077,1.32,oval,0.79,1.002,0.72,black,black,1.0,0.587,20260524_210747_687456.jpg,
2026-05-24T21:07:47.685768,photo_32_2026-05-24_15-36-01.jpg,5,USB-C Cable,black,medium,0.615,combined,28655,1.3,irregular,0.063,0.221,0.154,black,black,0.809,0.69,20260524_210747_687662.jpg,
2026-05-24T21:07:55.182032,photo_32_2026-05-24_15-36-23.jpg,1,Charger Adapter,white,medium,0.811,combined,95809,1.92,block,0.387,0.876,0.522,white,white,0.966,0.619,20260524_210755_182095.jpg,
2026-05-24T21:08:03.573731,photo_33_2026-05-24_15-36-01.jpg,1,Charger Adapter,silver,medium,0.653,combined,50889,1.13,oval,0.468,0.86,0.493,silver,silver,0.778,0.529,20260524_210803_573785.jpg,
2026-05-24T21:08:12.326289,photo_33_2026-05-24_15-36-23.jpg,1,Charger Adapter,white,medium,0.596,combined,80004,1.04,rectangular,0.356,0.84,0.623,white,white,0.709,0.584,20260524_210812_326345.jpg,
2026-05-24T21:08:18.749382,photo_34_2026-05-24_15-36-01.jpg,1,Flash Drive,black,small,0.76,combined,3707,1.4,block,0.327,0.71,0.342,black,black,1.0,0.389,20260524_210818_749450.jpg,
2026-05-24T21:08:18.749409,photo_34_2026-05-24_15-36-01.jpg,2,Flash Drive,black,small,0.76,combined,11761,1.44,block,0.2,0.649,0.377,black,black,1.0,0.432,20260524_210818_749902.jpg,
2026-05-24T21:08:27.116009,photo_34_2026-05-24_15-36-23.jpg,1,USB-C Cable,silver,small,0.429,combined,21336,1.01,ring_like,0.149,0.533,0.378,silver,silver,0.564,0.437,20260524_210827_116127.jpg,
2026-05-24T21:08:27.116038,photo_34_2026-05-24_15-36-23.jpg,2,USB-C Cable,black,small,0.608,combined,6403,1.33,ring_like,0.144,0.472,0.329,black,black,0.8,0.471,20260524_210827_116954.jpg,
2026-05-24T21:08:27.116055,photo_34_2026-05-24_15-36-23.jpg,3,Charger Adapter,white,medium,0.82,combined,84949,1.09,oval,0.683,0.963,0.806,white,white,0.976,0.864,20260524_210827_117278.jpg,
2026-05-24T21:08:27.116069,photo_34_2026-05-24_15-36-23.jpg,4,USB-C Cable,black,small,0.449,combined,4164,1.35,ring_like,0.232,0.593,0.365,black,black,0.591,0.414,20260524_210827_118055.jpg,
2026-05-24T21:08:27.116083,photo_34_2026-05-24_15-36-23.jpg,5,USB-C Cable,black,small,0.513,combined,5312,1.87,ring_like,0.138,0.457,0.36,black,black,0.676,0.424,20260524_210827_118315.jpg,
2026-05-24T21:08:33.593340,photo_35_2026-05-24_15-36-01.jpg,1,Charger Adapter,silver,medium,0.543,combined,42931,1.24,oval,0.455,0.826,0.63,silver,silver,0.647,0.56,20260524_210833_593401.jpg,
2026-05-24T21:08:42.244747,photo_35_2026-05-24_15-36-23.jpg,1,Charger Adapter,silver,small,0.84,combined,3761,1.57,block,0.244,0.608,0.373,silver,silver,1.0,0.471,20260524_210842_244818.jpg,
2026-05-24T21:08:42.244777,photo_35_2026-05-24_15-36-23.jpg,2,Headphones,black,medium,0.592,combined,43835,2.45,irregular,0.241,0.791,0.475,black,black,0.759,0.456,20260524_210842_245209.jpg,
2026-05-24T21:08:48.308157,photo_36_2026-05-24_15-36-01.jpg,1,USB-C Cable,black,small,0.76,combined,6647,1.25,irregular,0.029,0.086,0.067,black,black,1.0,0.612,20260524_210848_308247.jpg,
2026-05-24T21:08:48.308185,photo_36_2026-05-24_15-36-01.jpg,2,USB-C Cable,black,small,0.76,combined,3350,1.05,irregular,0.067,0.184,0.112,black,black,1.0,0.418,20260524_210848_309171.jpg,
2026-05-24T21:08:48.308201,photo_36_2026-05-24_15-36-01.jpg,3,Flash Drive,black,small,0.76,combined,2666,1.19,block,0.14,0.531,0.324,black,black,1.0,0.505,20260524_210848_309602.jpg,
2026-05-24T21:08:59.336960,photo_36_2026-05-24_15-36-23.jpg,1,USB-C Cable,white,medium,0.458,combined,75584,1.17,ring_like,0.15,0.277,0.205,silver,white,0.29,0.603,20260524_210859_340195.jpg,
2026-05-24T21:09:07.810226,photo_37_2026-05-24_15-36-01.jpg,1,Mouse,black,medium,0.543,combined,91295,1.2,block,0.132,0.583,0.333,black,black,0.617,0.584,20260524_210907_810312.jpg,
2026-05-24T21:09:07.810254,photo_37_2026-05-24_15-36-01.jpg,2,Mouse,black,medium,0.88,combined,90153,1.14,oval,0.526,0.91,0.634,black,black,1.0,0.586,20260524_210907_812069.jpg,
2026-05-24T21:09:07.810271,photo_37_2026-05-24_15-36-01.jpg,3,Flash Drive,black,small,0.76,combined,2833,1.33,rectangular,0.388,0.776,0.634,black,black,1.0,0.496,20260524_210907_813002.jpg,
2026-05-24T21:09:18.863096,photo_37_2026-05-24_15-36-23.jpg,1,USB-C Cable,white,medium,0.598,combined,27258,1.27,irregular,0.015,0.11,0.077,white,white,0.787,0.779,20260524_210918_863152.jpg,
2026-05-24T21:09:28.581966,photo_38_2026-05-24_15-36-01.jpg,1,Mouse,black,medium,0.88,combined,88398,1.01,oval,0.479,0.9,0.596,black,black,1.0,0.833,20260524_210928_583509.jpg,
2026-05-24T21:09:39.863760,photo_38_2026-05-24_15-36-23.jpg,1,Unknown Object,white,large,0.194,combined,96822,1.33,irregular,0.058,0.195,0.127,white,white,0.648,0.634,20260524_210939_863815.jpg,
2026-05-24T21:09:47.242767,photo_39_2026-05-24_15-36-01.jpg,1,USB-C Cable,black,small,0.74,combined,5558,1.18,irregular,0.041,0.109,0.064,black,black,0.974,0.596,20260524_210947_242836.jpg,
2026-05-24T21:09:47.242794,photo_39_2026-05-24_15-36-01.jpg,2,USB-C Cable,black,medium,0.76,combined,7508,1.74,irregular,0.021,0.082,0.054,black,black,1.0,0.51,20260524_210947_243657.jpg,
2026-05-24T21:10:01.407582,photo_3_2026-05-24_15-36-00.jpg,1,Flash Drive,black,small,0.76,combined,4342,1.34,block,0.242,0.624,0.399,black,black,1.0,0.497,20260524_211001_407624.jpg,
2026-05-24T21:10:09.535143,photo_3_2026-05-24_15-36-23.jpg,1,Mouse,black,medium,0.389,combined,56280,1.03,block,0.245,0.635,0.339,black,gray,0.439,0.442,20260524_211009_535194.jpg,
2026-05-24T21:10:15.452709,photo_40_2026-05-24_15-36-01.jpg,1,Charger Adapter,silver,medium,0.751,combined,56567,1.88,oval,0.66,0.97,0.869,silver,silver,0.894,0.681,20260524_211015_452762.jpg,
2026-05-24T21:10:25.324303,photo_40_2026-05-24_15-36-23.jpg,1,Unknown Object,silver,small,0.271,combined,3760,3.56,ring_like,0.287,0.8,0.422,silver,silver,0.903,0.48,20260524_211025_326059.jpg,
2026-05-24T21:10:31.705613,photo_41_2026-05-24_15-36-01.jpg,1,Charger Adapter,silver,medium,0.653,combined,54664,1.45,oval,0.637,0.973,0.606,silver,silver,0.778,0.579,20260524_211031_705665.jpg,
2026-05-24T21:10:42.520287,photo_41_2026-05-24_15-36-23.jpg,1,USB-C Cable,white,medium,0.495,combined,80797,1.34,ring_like,0.261,0.398,0.299,white,white,0.651,0.613,20260524_211042_520339.jpg,
2026-05-24T21:10:48.508072,photo_42_2026-05-24_15-36-01.jpg,1,Charger Adapter,silver,medium,0.618,combined,60365,1.54,oval,0.618,0.958,0.602,silver,silver,0.736,0.565,20260524_211048_508126.jpg,
2026-05-24T21:10:59.779638,photo_42_2026-05-24_15-36-23.jpg,1,USB-C Cable,white,medium,0.417,combined,69161,1.02,irregular,0.028,0.265,0.179,silver,white,0.227,0.549,20260524_211059_779693.jpg,
2026-05-24T21:11:07.241285,photo_43_2026-05-24_15-36-01.jpg,1,Mouse,black,medium,0.88,combined,91734,1.75,oval,0.651,0.922,0.791,black,black,1.0,0.59,20260524_211107_241385.jpg,
2026-05-24T21:11:07.241313,photo_43_2026-05-24_15-36-01.jpg,2,Mouse,black,medium,0.88,combined,105261,1.43,oval,0.67,0.927,0.739,black,black,1.0,0.565,20260524_211107_242390.jpg,
2026-05-24T21:11:07.241331,photo_43_2026-05-24_15-36-01.jpg,3,Unknown Object,black,small,0.288,combined,8581,1.91,ring_like,0.204,0.655,0.58,black,black,0.96,0.557,20260524_211107_243309.jpg,
2026-05-24T21:11:07.241345,photo_43_2026-05-24_15-36-01.jpg,4,Flash Drive,black,small,0.76,combined,4453,1.38,oval,0.532,0.861,0.558,black,black,1.0,0.573,20260524_211107_243585.jpg,
2026-05-24T21:11:18.303411,photo_43_2026-05-24_15-36-23.jpg,1,USB-C Cable,white,medium,0.49,combined,85967,1.06,ring_like,0.089,0.281,0.187,silver,white,0.309,0.645,20260524_211118_304821.jpg,
2026-05-24T21:11:24.881401,photo_44_2026-05-24_15-36-01.jpg,1,Charger Adapter,silver,medium,0.723,combined,49523,1.06,oval,0.483,0.844,0.495,silver,silver,0.861,0.487,20260524_211124_881459.jpg,
2026-05-24T21:11:34.876384,photo_44_2026-05-24_15-36-23.jpg,1,Unknown Object,black,large,0.222,combined,108265,1.17,irregular,0.064,0.295,0.197,gray,black,0.741,0.421,20260524_211134_876457.jpg,
2026-05-24T21:11:34.876414,photo_44_2026-05-24_15-36-23.jpg,2,USB-C Cable,black,small,0.747,combined,4477,1.97,irregular,0.045,0.202,0.097,black,black,0.982,0.914,20260524_211134_882732.jpg,
2026-05-24T21:11:43.688958,photo_45_2026-05-24_15-36-01.jpg,1,USB-C Cable,black,small,0.748,combined,8838,1.2,irregular,0.032,0.143,0.085,black,black,0.984,0.455,20260524_211143_690168.jpg,
2026-05-24T21:11:43.688986,photo_45_2026-05-24_15-36-01.jpg,2,USB-C Cable,black,small,0.76,combined,6755,1.37,irregular,0.022,0.069,0.055,black,black,1.0,0.416,20260524_211143_691173.jpg,
2026-05-24T21:11:54.373687,photo_45_2026-05-24_15-36-23.jpg,1,Unknown Object,white,long_thin,0.278,combined,48137,6.3,ring_like,0.114,0.628,0.497,white,white,0.928,0.496,20260524_211154_373794.jpg,
2026-05-24T21:11:54.373718,photo_45_2026-05-24_15-36-23.jpg,2,Charger Adapter,white,small,0.84,combined,2621,1.46,oval,0.716,0.967,0.718,white,white,1.0,0.403,20260524_211154_374935.jpg,
2026-05-24T21:11:54.373735,photo_45_2026-05-24_15-36-23.jpg,3,Charger Adapter,white,small,0.812,combined,2784,2.14,oval,0.439,0.864,0.52,white,white,0.966,0.386,20260524_211154_375134.jpg,
2026-05-24T21:11:54.373749,photo_45_2026-05-24_15-36-23.jpg,4,USB-C Cable,white,small,0.632,combined,3660,3.1,ring_like,0.109,0.283,0.172,white,white,0.831,0.737,20260524_211154_375349.jpg,
2026-05-24T21:12:02.155454,photo_46_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.218,combined,164892,1.08,ring_like,0.12,0.394,0.261,black,black,0.726,0.471,20260524_211202_155555.jpg,
2026-05-24T21:12:02.155485,photo_46_2026-05-24_15-36-01.jpg,2,USB-C Cable,black,small,0.584,combined,4375,1.1,ring_like,0.106,0.27,0.117,black,black,0.768,0.537,20260524_211202_159717.jpg,
2026-05-24T21:12:12.100005,photo_46_2026-05-24_15-36-23.jpg,1,Flash Drive,black,small,0.326,combined,2994,1.56,oval,0.606,0.912,0.711,silver,black,0.428,0.429,20260524_211212_100100.jpg,
2026-05-24T21:12:12.100038,photo_46_2026-05-24_15-36-23.jpg,2,Unknown Object,silver,small,0.205,combined,4565,1.17,ring_like,0.264,0.861,0.211,silver,silver,0.682,0.448,20260524_211212_100482.jpg,
2026-05-24T21:12:12.100056,photo_46_2026-05-24_15-36-23.jpg,3,Mouse,gray,medium,0.88,combined,32028,2.02,oval,0.593,0.967,0.714,gray,gray,1.0,0.488,20260524_211212_100905.jpg,
2026-05-24T21:12:18.370998,photo_47_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.235,combined,263115,1.34,block,0.055,0.533,0.405,black,black,0.785,0.464,20260524_211218_371065.jpg,
2026-05-24T21:12:28.180443,photo_47_2026-05-24_15-36-23.jpg,1,Unknown Object,black,large,0.252,combined,78980,1.55,irregular,0.045,0.394,0.224,black,black,0.841,0.467,20260524_211228_182387.jpg,
2026-05-24T21:12:28.180471,photo_47_2026-05-24_15-36-23.jpg,2,Unknown Object,black,long_thin,0.235,combined,6490,4.35,ring_like,0.211,0.716,0.494,black,black,0.784,0.403,20260524_211228_185220.jpg,
2026-05-24T21:12:35.927786,photo_48_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.232,combined,214870,1.02,block,0.073,0.513,0.362,black,black,0.773,0.477,20260524_211235_927848.jpg,
2026-05-24T21:12:46.351405,photo_48_2026-05-24_15-36-23.jpg,1,Colored Object,red,medium,0.453,combined,118343,1.27,oval,0.47,0.811,0.658,red,red,0.697,0.386,20260524_211246_353210.jpg,
2026-05-24T21:12:53.396042,photo_49_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.219,combined,215448,1.2,ring_like,0.083,0.368,0.278,black,black,0.73,0.405,20260524_211253_396097.jpg,
2026-05-24T21:13:01.184735,photo_49_2026-05-24_15-36-23.jpg,1,Mouse,black,medium,0.88,combined,51227,1.94,oval,0.429,0.808,0.492,black,black,1.0,0.672,20260524_211301_184805.jpg,
2026-05-24T21:13:07.294925,photo_4_2026-05-24_15-36-00.jpg,1,Unknown Object,black,large,0.194,combined,75771,1.11,irregular,0.071,0.274,0.144,black,black,0.646,0.414,20260524_211307_297804.jpg,
2026-05-24T21:13:12.950614,photo_4_2026-05-24_15-36-23.jpg,1,Unknown Object,black,large,0.292,combined,83060,2.19,block,0.103,0.558,0.384,black,black,0.974,0.487,20260524_211312_950668.jpg,
2026-05-24T21:13:20.003259,photo_50_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.244,combined,197440,1.15,irregular,0.038,0.352,0.291,black,black,0.815,0.414,20260524_211320_003316.jpg,
2026-05-24T21:13:28.276905,photo_50_2026-05-24_15-36-23.jpg,1,Flash Drive,black,small,0.76,combined,13474,2.42,irregular,0.326,0.637,0.437,black,black,1.0,0.865,20260524_211328_276957.jpg,
2026-05-24T21:13:34.570218,photo_51_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.214,combined,141729,1.05,ring_like,0.117,0.378,0.265,black,black,0.714,0.454,20260524_211334_570275.jpg,
2026-05-24T21:13:43.046383,photo_51_2026-05-24_15-36-23.jpg,1,Mouse,black,medium,0.452,combined,98142,1.72,rectangular,0.304,0.725,0.605,black,black,0.239,0.513,20260524_211343_048295.jpg,
2026-05-24T21:13:43.046412,photo_51_2026-05-24_15-36-23.jpg,2,Headphones,white,medium,0.705,combined,31551,3.88,ring_like,0.145,0.642,0.439,white,white,0.904,0.447,20260524_211343_049680.jpg,
2026-05-24T21:13:43.046428,photo_51_2026-05-24_15-36-23.jpg,3,USB-C Cable,white,medium,0.707,combined,17592,3.05,ring_like,0.164,0.54,0.381,white,white,0.93,0.492,20260524_211343_050275.jpg,
2026-05-24T21:13:52.268184,photo_52_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.219,combined,155552,1.11,ring_like,0.229,0.489,0.312,black,black,0.731,0.488,20260524_211352_268278.jpg,
2026-05-24T21:13:52.268225,photo_52_2026-05-24_15-36-01.jpg,2,USB-C Cable,black,small,0.674,combined,8241,1.11,irregular,0.07,0.326,0.264,black,black,0.887,0.439,20260524_211352_272009.jpg,
2026-05-24T21:14:02.732394,photo_52_2026-05-24_15-36-23.jpg,1,Mouse,black,medium,0.541,combined,118283,1.33,oval,0.752,0.931,0.734,black,black,0.614,0.519,20260524_211402_732454.jpg,
2026-05-24T21:14:10.527300,photo_53_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.231,combined,203778,1.13,ring_like,0.112,0.515,0.338,black,black,0.769,0.417,20260524_211410_527368.jpg,
2026-05-24T21:14:10.527328,photo_53_2026-05-24_15-36-01.jpg,2,Unknown Object,black,long_thin,0.228,combined,10261,4.21,rectangular,0.391,0.938,0.776,black,black,0.759,0.636,20260524_211410_531317.jpg,
2026-05-24T21:14:19.292188,photo_53_2026-05-24_15-36-23.jpg,1,Headphones,gray,medium,0.779,combined,31650,2.33,ring_like,0.163,0.689,0.448,gray,silver,0.999,0.581,20260524_211419_294096.jpg,
2026-05-24T21:14:27.792324,photo_54_2026-05-24_15-36-01.jpg,1,USB-C Cable,black,medium,0.679,combined,109132,1.11,ring_like,0.082,0.38,0.252,black,black,0.893,0.546,20260524_211427_792413.jpg,
2026-05-24T21:14:27.792355,photo_54_2026-05-24_15-36-01.jpg,2,Flash Drive,black,small,0.76,combined,4016,1.54,block,0.23,0.55,0.344,black,black,1.0,0.541,20260524_211427_795114.jpg,
2026-05-24T21:14:27.792372,photo_54_2026-05-24_15-36-01.jpg,3,Unknown Object,black,small,0.247,combined,7470,1.57,ring_like,0.224,0.64,0.431,black,black,0.822,0.515,20260524_211427_795347.jpg,
2026-05-24T21:14:35.478630,photo_54_2026-05-24_15-36-23.jpg,1,Mouse,black,large,0.708,combined,182677,1.4,oval,0.561,0.86,0.672,black,black,0.804,0.493,20260524_211435_478687.jpg,
2026-05-24T21:14:41.808837,photo_55_2026-05-24_15-36-01.jpg,1,Headphones,black,large,0.705,combined,193714,1.28,ring_like,0.129,0.655,0.511,black,black,0.903,0.459,20260524_211441_808890.jpg,
2026-05-24T21:14:50.497032,photo_55_2026-05-24_15-36-23.jpg,1,USB-C Cable,silver,small,0.69,combined,26750,1.08,ring_like,0.275,0.613,0.365,silver,silver,0.908,0.787,20260524_211450_497089.jpg,
2026-05-24T21:14:56.008473,photo_56_2026-05-24_15-36-01.jpg,1,USB-C Cable,black,medium,0.504,combined,108490,1.02,block,0.065,0.451,0.307,black,black,0.664,0.388,20260524_211456_008558.jpg,
2026-05-24T21:15:04.205174,photo_56_2026-05-24_15-36-23.jpg,1,Mouse,black,medium,0.863,combined,38677,1.45,block,0.33,0.635,0.385,black,black,0.981,0.579,20260524_211504_205247.jpg,
2026-05-24T21:15:04.205202,photo_56_2026-05-24_15-36-23.jpg,2,USB-C Cable,black,long_thin,0.76,combined,4850,4.4,irregular,0.136,0.558,0.245,black,black,1.0,0.556,20260524_211504_206267.jpg,
2026-05-24T21:15:11.270042,photo_57_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.223,combined,141076,1.26,ring_like,0.155,0.462,0.357,black,black,0.743,0.432,20260524_211511_270101.jpg,
2026-05-24T21:15:21.329956,photo_57_2026-05-24_15-36-23.jpg,1,Mouse,black,medium,0.475,combined,122467,1.04,block,0.096,0.679,0.581,black,black,0.54,0.453,20260524_211521_330012.jpg,
2026-05-24T21:15:27.731865,photo_58_2026-05-24_15-36-01.jpg,1,Flash Drive,black,small,0.76,combined,3733,1.05,oval,0.463,0.768,0.493,black,black,1.0,0.448,20260524_211527_731957.jpg,
2026-05-24T21:15:27.731897,photo_58_2026-05-24_15-36-01.jpg,2,Charger Adapter,silver,small,0.658,combined,30247,1.1,oval,0.603,0.883,0.485,silver,silver,0.784,0.674,20260524_211527_732358.jpg,
2026-05-24T21:15:27.731914,photo_58_2026-05-24_15-36-01.jpg,3,USB-C Cable,black,medium,0.591,combined,65568,1.42,irregular,0.061,0.301,0.244,black,black,0.777,0.403,20260524_211527_732916.jpg,
2026-05-24T21:15:36.088055,photo_58_2026-05-24_15-36-23.jpg,1,Unknown Object,silver,small,0.158,combined,3398,1.01,ring_like,0.507,0.821,0.581,silver,silver,0.526,0.412,20260524_211536_088135.jpg,
2026-05-24T21:15:36.088084,photo_58_2026-05-24_15-36-23.jpg,2,Colored Object,red,medium,0.574,combined,178427,1.25,oval,0.738,0.982,0.821,red,red,0.883,0.498,20260524_211536_088593.jpg,
2026-05-24T21:15:42.102583,photo_59_2026-05-24_15-36-01.jpg,1,Headphones,black,large,0.642,combined,222852,1.18,ring_like,0.187,0.71,0.51,black,black,0.823,0.481,20260524_211542_102638.jpg,
2026-05-24T21:15:52.263669,photo_59_2026-05-24_15-36-23.jpg,1,USB-C Cable,black,medium,0.76,combined,21227,1.09,irregular,0.128,0.272,0.157,black,black,1.0,0.537,20260524_211552_263740.jpg,
2026-05-24T21:16:00.364566,photo_5_2026-05-24_15-36-01.jpg,1,USB-C Cable,black,medium,0.517,combined,178325,1.33,ring_like,0.288,0.504,0.377,black,black,0.68,0.553,20260524_211600_365538.jpg,
2026-05-24T21:16:14.461908,photo_60_2026-05-24_15-36-01.jpg,1,USB-C Cable,black,medium,0.595,combined,120182,1.44,ring_like,0.232,0.564,0.391,black,black,0.783,0.391,20260524_211614_461957.jpg,
2026-05-24T21:16:21.481169,photo_61_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.21,combined,148915,1.23,ring_like,0.104,0.461,0.308,black,black,0.699,0.455,20260524_211621_481227.jpg,
2026-05-24T21:16:28.466107,photo_62_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.247,combined,137411,1.03,ring_like,0.082,0.382,0.273,black,black,0.822,0.494,20260524_211628_466157.jpg,
2026-05-24T21:16:35.926114,photo_63_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.228,combined,133813,1.11,ring_like,0.172,0.466,0.299,black,black,0.759,0.635,20260524_211635_926165.jpg,
2026-05-24T21:16:42.170039,photo_64_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.199,combined,119451,1.15,ring_like,0.091,0.401,0.265,black,black,0.663,0.473,20260524_211642_170095.jpg,
2026-05-24T21:16:49.392136,photo_65_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.243,combined,174472,1.19,ring_like,0.137,0.6,0.362,black,black,0.81,0.425,20260524_211649_392191.jpg,
2026-05-24T21:16:56.806585,photo_66_2026-05-24_15-36-01.jpg,1,Headphones,black,medium,0.604,combined,152134,1.1,ring_like,0.484,0.822,0.555,black,black,0.775,0.411,20260524_211656_806639.jpg,
2026-05-24T21:17:02.744747,photo_67_2026-05-24_15-36-01.jpg,1,Headphones,black,medium,0.573,combined,172645,1.28,ring_like,0.464,0.79,0.58,black,black,0.735,0.48,20260524_211702_744804.jpg,
2026-05-24T21:17:09.527783,photo_68_2026-05-24_15-36-01.jpg,1,Headphones,black,medium,0.576,combined,112046,1.54,ring_like,0.372,0.649,0.471,black,black,0.739,0.401,20260524_211709_527839.jpg,
2026-05-24T21:17:15.103854,photo_69_2026-05-24_15-36-01.jpg,1,Headphones,black,medium,0.563,combined,161506,1.41,ring_like,0.293,0.731,0.557,black,black,0.722,0.509,20260524_211715_103907.jpg,
2026-05-24T21:17:23.180648,photo_6_2026-05-24_15-36-01.jpg,1,Flash Drive,black,small,0.76,combined,3772,1.07,oval,0.467,0.831,0.418,black,black,1.0,0.472,20260524_211723_180732.jpg,
2026-05-24T21:17:23.180676,photo_6_2026-05-24_15-36-01.jpg,2,Flash Drive,black,small,0.76,combined,5847,1.04,oval,0.76,0.975,0.706,black,black,1.0,0.509,20260524_211723_181161.jpg,
2026-05-24T21:17:23.180691,photo_6_2026-05-24_15-36-01.jpg,3,Flash Drive,black,small,0.76,combined,28106,1.64,oval,0.726,0.988,0.704,black,black,1.0,0.498,20260524_211723_181390.jpg,
2026-05-24T21:17:29.782491,photo_6_2026-05-24_15-36-23.jpg,1,Flash Drive,black,small,0.76,combined,29103,2.07,oval,0.669,0.999,0.77,black,black,1.0,0.463,20260524_211729_782616.jpg,
2026-05-24T21:17:29.782534,photo_6_2026-05-24_15-36-23.jpg,2,Flash Drive,black,small,0.76,combined,24926,1.18,block,0.388,0.701,0.355,black,black,1.0,0.406,20260524_211729_783243.jpg,
